epoch,accuracy,loss,val_accuracy,val_loss
8,0.8059701323509216,0.6403160691261292,0.8666666746139526,0.48775947093963623
9,0.746268630027771,0.625871479511261,0.8666666746139526,0.4812624752521515
10,0.7611940503120422,0.6678434014320374,0.8666666746139526,0.47550955414772034
11,0.8059701323509216,0.5797392129898071,0.8666666746139526,0.47040238976478577
